lat,lon,velocity_mm_yr,region,infrastruktur_naehe
50.819406,6.585943,-13.1,Rheinisches-Revier,
50.819804,6.605233,-22.5,Rheinisches-Revier,
50.819827,6.606368,-17.4,Rheinisches-Revier,
50.819851,6.607503,-17.1,Rheinisches-Revier,
50.819874,6.608637,-16.2,Rheinisches-Revier,
50.819897,6.609772,-16.1,Rheinisches-Revier,
50.820383,6.633601,-15.2,Rheinisches-Revier,
50.821655,6.697150,-18.4,Rheinisches-Revier,
50.821678,6.698284,-17.4,Rheinisches-Revier,
50.822124,6.720981,-18.8,Rheinisches-Revier,
50.822146,6.722116,-18.8,Rheinisches-Revier,
50.822168,6.723251,-18.9,Rheinisches-Revier,
50.822893,6.760702,-12.5,Rheinisches-Revier,
50.822915,6.761837,-12.3,Rheinisches-Revier,
50.822937,6.762972,-12.0,Rheinisches-Revier,
50.822958,6.764107,-11.7,Rheinisches-Revier,
50.822980,6.765242,-11.5,Rheinisches-Revier,
50.823002,6.766377,-11.0,Rheinisches-Revier,
50.823024,6.767512,-10.9,Rheinisches-Revier,
50.823045,6.768647,-10.3,Rheinisches-Revier,
50.823067,6.769781,-10.0,Rheinisches-Revier,
50.823089,6.770916,-9.9,Rheinisches-Revier,
50.823110,6.772051,-9.4,Rheinisches-Revier,
50.823219,6.777726,-7.8,Rheinisches-Revier,
50.823370,6.785670,-7.8,Rheinisches-Revier,
50.823520,6.793615,-7.1,Rheinisches-Revier,
50.823542,6.794750,-8.4,Rheinisches-Revier,
50.823628,6.799290,-8.5,Rheinisches-Revier,
50.823649,6.800425,-8.6,Rheinisches-Revier,
50.823670,6.801560,-8.7,Rheinisches-Revier,
50.823692,6.802695,-8.9,Rheinisches-Revier,
50.823713,6.803830,-8.5,Rheinisches-Revier,
50.823734,6.804965,-7.5,Rheinisches-Revier,
50.823756,6.806100,-6.6,Rheinisches-Revier,
50.823777,6.807235,-5.9,Rheinisches-Revier,
50.823798,6.808370,-4.8,Rheinisches-Revier,
50.823820,6.809505,-3.7,Rheinisches-Revier,
50.823841,6.810639,-3.8,Rheinisches-Revier,
50.823862,6.811774,-3.2,Rheinisches-Revier,
50.816226,6.404374,-4.5,Rheinisches-Revier,
50.816628,6.422526,-8.4,Rheinisches-Revier,
50.816653,6.423660,-8.0,Rheinisches-Revier,
50.816953,6.437274,-6.8,Rheinisches-Revier,
50.816978,6.438408,-6.7,Rheinisches-Revier,
50.817003,6.439543,-6.4,Rheinisches-Revier,
50.817028,6.440677,-6.2,Rheinisches-Revier,
50.817053,6.441812,-6.4,Rheinisches-Revier,
50.817078,6.442946,-6.3,Rheinisches-Revier,
50.817103,6.444081,-6.3,Rheinisches-Revier,
50.817128,6.445215,-6.4,Rheinisches-Revier,
50.817153,6.446350,-6.6,Rheinisches-Revier,
50.817177,6.447484,-5.8,Rheinisches-Revier,
50.817202,6.448619,-4.9,Rheinisches-Revier,
50.817549,6.464502,-3.7,Rheinisches-Revier,
50.817573,6.465637,-4.2,Rheinisches-Revier,
50.817598,6.466771,-5.4,Rheinisches-Revier,
50.817623,6.467906,-6.1,Rheinisches-Revier,
50.817647,6.469040,-7.6,Rheinisches-Revier,
50.817672,6.470175,-9.2,Rheinisches-Revier,
50.817696,6.471309,-10.0,Rheinisches-Revier,
50.817721,6.472444,-10.5,Rheinisches-Revier,
50.817746,6.473579,-10.9,Rheinisches-Revier,
50.817770,6.474713,-10.1,Rheinisches-Revier,
50.817795,6.475848,-8.8,Rheinisches-Revier,
50.817819,6.476982,-8.8,Rheinisches-Revier,
50.817844,6.478117,-9.9,Rheinisches-Revier,
50.817868,6.479251,-9.5,Rheinisches-Revier,
50.817893,6.480386,-9.8,Rheinisches-Revier,
50.817917,6.481520,-10.6,Rheinisches-Revier,
50.817942,6.482655,-11.2,Rheinisches-Revier,
50.817966,6.483790,-11.5,Rheinisches-Revier,
50.817991,6.484924,-11.7,Rheinisches-Revier,
50.818015,6.486059,-11.4,Rheinisches-Revier,
50.818040,6.487193,-10.4,Rheinisches-Revier,
50.818064,6.488328,-12.0,Rheinisches-Revier,
50.818089,6.489462,-10.2,Rheinisches-Revier,
50.818113,6.490597,-10.5,Rheinisches-Revier,
50.818138,6.491732,-9.9,Rheinisches-Revier,
50.818162,6.492866,-9.2,Rheinisches-Revier,
50.818186,6.494001,-10.6,Rheinisches-Revier,
50.818211,6.495135,-9.3,Rheinisches-Revier,
50.818235,6.496270,-7.7,Rheinisches-Revier,
50.818259,6.497404,-9.0,Rheinisches-Revier,
50.818284,6.498539,-8.4,Rheinisches-Revier,
50.818308,6.499674,-8.6,Rheinisches-Revier,
50.818332,6.500808,-7.8,Rheinisches-Revier,
50.818357,6.501943,-7.5,Rheinisches-Revier,
50.818454,6.506481,-8.2,Rheinisches-Revier,
50.818478,6.507616,-7.5,Rheinisches-Revier,
50.818527,6.509885,-5.5,Rheinisches-Revier,
50.818623,6.514423,-7.0,Rheinisches-Revier,
50.818961,6.530308,-5.5,Rheinisches-Revier,
50.818985,6.531443,-6.3,Rheinisches-Revier,
50.819009,6.532577,-5.3,Rheinisches-Revier,
50.819177,6.540520,-5.3,Rheinisches-Revier,
50.819201,6.541654,-4.7,Rheinisches-Revier,
50.819225,6.542789,-5.4,Rheinisches-Revier,
50.819249,6.543923,-5.7,Rheinisches-Revier,
50.819272,6.545058,-6.6,Rheinisches-Revier,
50.819296,6.546193,-7.1,Rheinisches-Revier,
50.820546,6.606331,-16.6,Rheinisches-Revier,
50.820570,6.607466,-16.7,Rheinisches-Revier,
50.821102,6.633565,-14.2,Rheinisches-Revier,
50.821194,6.638104,-14.7,Rheinisches-Revier,
50.821286,6.642643,-15.8,Rheinisches-Revier,
50.821309,6.643778,-15.9,Rheinisches-Revier,
50.821492,6.652856,-29.2,Rheinisches-Revier,
50.822105,6.683496,-22.1,Rheinisches-Revier,
50.822374,6.697114,-18.2,Rheinisches-Revier,
50.822842,6.720946,-18.8,Rheinisches-Revier,
50.822865,6.722081,-18.7,Rheinisches-Revier,
50.822887,6.723216,-18.7,Rheinisches-Revier,
50.823612,6.760668,-13.6,Rheinisches-Revier,
50.823634,6.761803,-11.9,Rheinisches-Revier,
50.823655,6.762938,-11.9,Rheinisches-Revier,
50.823677,6.764073,-11.5,Rheinisches-Revier,
50.823699,6.765207,-11.3,Rheinisches-Revier,
50.823721,6.766342,-10.8,Rheinisches-Revier,
50.823742,6.767477,-10.6,Rheinisches-Revier,
50.823764,6.768612,-10.4,Rheinisches-Revier,
50.823786,6.769747,-9.9,Rheinisches-Revier,
50.823808,6.770882,-9.4,Rheinisches-Revier,
50.823829,6.772017,-9.3,Rheinisches-Revier,
50.823851,6.773152,-9.2,Rheinisches-Revier,
50.823916,6.776557,-7.9,Rheinisches-Revier,
50.823937,6.777692,-8.1,Rheinisches-Revier,
50.824089,6.785636,-7.0,Rheinisches-Revier,
50.824304,6.796986,-7.9,Rheinisches-Revier,
50.824325,6.798121,-7.5,Rheinisches-Revier,
50.824368,6.800391,-8.3,Rheinisches-Revier,
50.824389,6.801526,-8.4,Rheinisches-Revier,
50.824411,6.802661,-9.0,Rheinisches-Revier,
50.824432,6.803796,-8.2,Rheinisches-Revier,
50.824453,6.804931,-7.4,Rheinisches-Revier,
50.824475,6.806066,-6.7,Rheinisches-Revier,
50.824496,6.807201,-5.3,Rheinisches-Revier,
50.824517,6.808336,-4.4,Rheinisches-Revier,
50.824539,6.809471,-3.7,Rheinisches-Revier,
50.824560,6.810606,-3.1,Rheinisches-Revier,
50.816944,6.404334,-5.2,Rheinisches-Revier,
50.817322,6.421352,-8.9,Rheinisches-Revier,
50.817672,6.437235,-6.4,Rheinisches-Revier,
50.817697,6.438369,-6.9,Rheinisches-Revier,
50.817722,6.439504,-6.9,Rheinisches-Revier,
50.817747,6.440638,-6.8,Rheinisches-Revier,
50.817772,6.441773,-6.8,Rheinisches-Revier,
50.817797,6.442907,-6.9,Rheinisches-Revier,
50.817822,6.444042,-6.9,Rheinisches-Revier,
50.817846,6.445176,-6.8,Rheinisches-Revier,
50.817871,6.446311,-6.7,Rheinisches-Revier,
50.817896,6.447445,-4.8,Rheinisches-Revier,
50.817946,6.449714,-3.2,Rheinisches-Revier,
50.817971,6.450849,-3.3,Rheinisches-Revier,
50.818243,6.463329,-3.2,Rheinisches-Revier,
50.818267,6.464463,-3.6,Rheinisches-Revier,
50.818292,6.465598,-4.6,Rheinisches-Revier,
50.818317,6.466732,-5.5,Rheinisches-Revier,
50.818341,6.467867,-7.0,Rheinisches-Revier,
50.818366,6.469002,-8.1,Rheinisches-Revier,
50.818391,6.470136,-9.1,Rheinisches-Revier,
50.818415,6.471271,-10.1,Rheinisches-Revier,
50.818440,6.472405,-10.8,Rheinisches-Revier,
50.818464,6.473540,-10.8,Rheinisches-Revier,
50.818489,6.474674,-7.6,Rheinisches-Revier,
50.818514,6.475809,-8.0,Rheinisches-Revier,
50.818538,6.476943,-7.9,Rheinisches-Revier,
50.818563,6.478078,-8.2,Rheinisches-Revier,
50.818587,6.479213,-9.2,Rheinisches-Revier,
50.818612,6.480347,-10.6,Rheinisches-Revier,
50.818636,6.481482,-10.6,Rheinisches-Revier,
50.818661,6.482616,-11.1,Rheinisches-Revier,
50.818685,6.483751,-10.1,Rheinisches-Revier,
50.818734,6.486020,-13.7,Rheinisches-Revier,
50.818759,6.487155,-12.3,Rheinisches-Revier,
50.818783,6.488289,-10.9,Rheinisches-Revier,
50.818807,6.489424,-10.5,Rheinisches-Revier,
50.818832,6.490558,-10.3,Rheinisches-Revier,
50.818881,6.492828,-8.6,Rheinisches-Revier,
50.818905,6.493962,-9.1,Rheinisches-Revier,
50.819075,6.501904,-7.7,Rheinisches-Revier,
50.819100,6.503039,-9.1,Rheinisches-Revier,
50.819680,6.530270,-5.9,Rheinisches-Revier,
50.819704,6.531405,-5.6,Rheinisches-Revier,
50.819728,6.532539,-5.3,Rheinisches-Revier,
50.819752,6.533674,-5.6,Rheinisches-Revier,
50.819943,6.542751,-6.2,Rheinisches-Revier,
50.819967,6.543886,-6.3,Rheinisches-Revier,
50.819991,6.545020,-7.2,Rheinisches-Revier,
50.820844,6.585869,-15.3,Rheinisches-Revier,
50.821913,6.638068,-13.8,Rheinisches-Revier,
50.822028,6.643742,-16.9,Rheinisches-Revier,
50.822188,6.651685,-28.1,Rheinisches-Revier,
50.822211,6.652820,-29.3,Rheinisches-Revier,
50.823539,6.719776,-19.0,Rheinisches-Revier,
50.823561,6.720911,-18.9,Rheinisches-Revier,
50.823583,6.722046,-19.0,Rheinisches-Revier,
50.824353,6.761768,-11.8,Rheinisches-Revier,
50.824374,6.762903,-11.6,Rheinisches-Revier,
50.824396,6.764038,-11.5,Rheinisches-Revier,
50.824418,6.765173,-11.1,Rheinisches-Revier,
50.824440,6.766308,-10.8,Rheinisches-Revier,
50.824461,6.767443,-10.6,Rheinisches-Revier,
50.824483,6.768578,-10.1,Rheinisches-Revier,
50.824505,6.769713,-9.9,Rheinisches-Revier,
50.824526,6.770848,-9.5,Rheinisches-Revier,
50.824548,6.771983,-9.2,Rheinisches-Revier,
50.824570,6.773118,-8.9,Rheinisches-Revier,
50.824591,6.774253,-9.1,Rheinisches-Revier,
50.824635,6.776523,-8.0,Rheinisches-Revier,
50.824829,6.786737,-6.8,Rheinisches-Revier,
50.825044,6.798087,-6.7,Rheinisches-Revier,
50.825065,6.799222,-7.6,Rheinisches-Revier,
50.825087,6.800357,-8.5,Rheinisches-Revier,
50.825108,6.801492,-8.1,Rheinisches-Revier,
50.825129,6.802627,-8.0,Rheinisches-Revier,
50.825151,6.803762,-7.6,Rheinisches-Revier,
50.825172,6.804897,-7.1,Rheinisches-Revier,
50.825194,6.806032,-5.6,Rheinisches-Revier,
50.825215,6.807167,-5.1,Rheinisches-Revier,
50.825236,6.808302,-4.4,Rheinisches-Revier,
50.825258,6.809437,-3.3,Rheinisches-Revier,
50.815529,6.310138,-3.1,Rheinisches-Revier,
50.817587,6.400891,-3.2,Rheinisches-Revier,
50.817613,6.402026,-4.1,Rheinisches-Revier,
50.818041,6.421312,-8.3,Rheinisches-Revier,
50.818316,6.433792,-7.1,Rheinisches-Revier,
50.818466,6.440599,-7.3,Rheinisches-Revier,
50.818490,6.441733,-7.1,Rheinisches-Revier,
50.818515,6.442868,-7.5,Rheinisches-Revier,
50.818590,6.446271,-5.9,Rheinisches-Revier,
50.818615,6.447406,-3.7,Rheinisches-Revier,
50.818640,6.448541,-3.3,Rheinisches-Revier,
50.818664,6.449675,-3.2,Rheinisches-Revier,
50.818689,6.450810,-3.4,Rheinisches-Revier,
50.818961,6.463290,-3.1,Rheinisches-Revier,
50.818986,6.464424,-4.0,Rheinisches-Revier,
50.819011,6.465559,-5.2,Rheinisches-Revier,
50.819035,6.466694,-6.1,Rheinisches-Revier,
50.819060,6.467828,-7.7,Rheinisches-Revier,
50.819085,6.468963,-8.6,Rheinisches-Revier,
50.819109,6.470097,-9.3,Rheinisches-Revier,
50.819159,6.472366,-10.5,Rheinisches-Revier,
50.819208,6.474636,-7.1,Rheinisches-Revier,
50.819232,6.475770,-7.4,Rheinisches-Revier,
50.819257,6.476905,-7.7,Rheinisches-Revier,
50.819281,6.478039,-7.9,Rheinisches-Revier,
50.819306,6.479174,-8.9,Rheinisches-Revier,
50.819330,6.480308,-10.1,Rheinisches-Revier,
50.819355,6.481443,-10.4,Rheinisches-Revier,
50.819379,6.482578,-10.8,Rheinisches-Revier,
50.819477,6.487116,-10.6,Rheinisches-Revier,
50.819502,6.488251,-10.4,Rheinisches-Revier,
50.819526,6.489385,-9.6,Rheinisches-Revier,
50.819551,6.490520,-9.4,Rheinisches-Revier,
50.819575,6.491654,-9.0,Rheinisches-Revier,
50.819599,6.492789,-8.6,Rheinisches-Revier,
50.819624,6.493924,-8.6,Rheinisches-Revier,
50.819648,6.495058,-7.8,Rheinisches-Revier,
50.819819,6.503001,-9.5,Rheinisches-Revier,
50.820374,6.529097,-5.9,Rheinisches-Revier,
50.820398,6.530232,-5.7,Rheinisches-Revier,
50.820422,6.531367,-5.6,Rheinisches-Revier,
50.820446,6.532501,-5.7,Rheinisches-Revier,
50.820470,6.533636,-5.9,Rheinisches-Revier,
50.820494,6.534771,-6.5,Rheinisches-Revier,
50.820518,6.535905,-3.5,Rheinisches-Revier,
50.820542,6.537040,-6.0,Rheinisches-Revier,
50.821563,6.585832,-18.6,Rheinisches-Revier,
50.822586,6.635762,-13.5,Rheinisches-Revier,
50.822609,6.636897,-13.5,Rheinisches-Revier,
50.822655,6.639166,-13.0,Rheinisches-Revier,
50.822746,6.643706,-18.8,Rheinisches-Revier,
50.823700,6.691369,-20.0,Rheinisches-Revier,
50.823812,6.697043,-19.1,Rheinisches-Revier,
50.824302,6.722011,-18.9,Rheinisches-Revier,
50.824324,6.723146,-19.0,Rheinisches-Revier,
50.825093,6.762869,-11.2,Rheinisches-Revier,
50.825115,6.764004,-11.4,Rheinisches-Revier,
50.825137,6.765139,-11.0,Rheinisches-Revier,
50.825158,6.766274,-11.0,Rheinisches-Revier,
50.825180,6.767409,-10.4,Rheinisches-Revier,
50.825202,6.768544,-9.9,Rheinisches-Revier,
50.825224,6.769679,-9.8,Rheinisches-Revier,
50.825245,6.770814,-9.3,Rheinisches-Revier,
50.825267,6.771949,-8.6,Rheinisches-Revier,
50.825289,6.773084,-8.8,Rheinisches-Revier,
50.825310,6.774219,-8.8,Rheinisches-Revier,
50.825526,6.785568,-7.2,Rheinisches-Revier,
50.825784,6.799188,-7.3,Rheinisches-Revier,
50.825806,6.800323,-8.4,Rheinisches-Revier,
50.825827,6.801458,-8.0,Rheinisches-Revier,
50.825848,6.802593,-7.8,Rheinisches-Revier,
50.825870,6.803728,-7.2,Rheinisches-Revier,
50.825891,6.804863,-6.7,Rheinisches-Revier,
50.825912,6.805998,-5.4,Rheinisches-Revier,
50.825934,6.807134,-4.9,Rheinisches-Revier,
50.825955,6.808269,-4.1,Rheinisches-Revier,
50.825976,6.809404,-3.3,Rheinisches-Revier,
50.825998,6.810539,-3.1,Rheinisches-Revier,
50.816169,6.306694,-6.7,Rheinisches-Revier,
50.818255,6.398582,-3.2,Rheinisches-Revier,
50.818281,6.399717,-3.7,Rheinisches-Revier,
50.818306,6.400851,-3.3,Rheinisches-Revier,
50.818356,6.403120,-4.5,Rheinisches-Revier,
50.819234,6.442829,-7.9,Rheinisches-Revier,
50.819259,6.443963,-8.1,Rheinisches-Revier,
50.819358,6.448501,-3.4,Rheinisches-Revier,
50.819383,6.449636,-3.3,Rheinisches-Revier,
50.819408,6.450771,-3.6,Rheinisches-Revier,
50.819433,6.451905,-4.0,Rheinisches-Revier,
50.819458,6.453040,-3.7,Rheinisches-Revier,
50.819631,6.460982,-3.1,Rheinisches-Revier,
50.819680,6.463251,-3.3,Rheinisches-Revier,
50.819705,6.464385,-4.8,Rheinisches-Revier,
50.819729,6.465520,-6.0,Rheinisches-Revier,
50.819754,6.466655,-5.8,Rheinisches-Revier,
50.819779,6.467789,-8.1,Rheinisches-Revier,
50.819803,6.468924,-9.0,Rheinisches-Revier,
50.819828,6.470058,-9.4,Rheinisches-Revier,
50.819853,6.471193,-9.7,Rheinisches-Revier,
50.819877,6.472328,-8.1,Rheinisches-Revier,
50.819902,6.473462,-7.0,Rheinisches-Revier,
50.819951,6.475731,-7.3,Rheinisches-Revier,
50.819976,6.476866,-7.7,Rheinisches-Revier,
50.820049,6.480270,-9.5,Rheinisches-Revier,
50.820074,6.481404,-10.2,Rheinisches-Revier,
50.820172,6.485943,-10.2,Rheinisches-Revier,
50.820196,6.487077,-10.0,Rheinisches-Revier,
50.820220,6.488212,-9.3,Rheinisches-Revier,
50.820245,6.489347,-9.3,Rheinisches-Revier,
50.820269,6.490481,-9.1,Rheinisches-Revier,
50.820343,6.493885,-8.3,Rheinisches-Revier,
50.820367,6.495020,-9.1,Rheinisches-Revier,
50.820391,6.496154,-9.6,Rheinisches-Revier,
50.820852,6.517713,-7.9,Rheinisches-Revier,
50.820925,6.521117,-7.3,Rheinisches-Revier,
50.821093,6.529059,-5.8,Rheinisches-Revier,
50.821117,6.530194,-5.7,Rheinisches-Revier,
50.821141,6.531329,-6.1,Rheinisches-Revier,
50.821165,6.532463,-6.1,Rheinisches-Revier,
50.821189,6.533598,-6.2,Rheinisches-Revier,
50.821213,6.534733,-6.2,Rheinisches-Revier,
50.821237,6.535867,-6.6,Rheinisches-Revier,
50.823511,6.645939,-23.9,Rheinisches-Revier,
50.823534,6.647074,-26.5,Rheinisches-Revier,
50.823557,6.648209,-26.7,Rheinisches-Revier,
50.825043,6.723111,-19.2,Rheinisches-Revier,
50.825088,6.725381,-19.6,Rheinisches-Revier,
50.825528,6.748080,-15.1,Rheinisches-Revier,
50.825812,6.762835,-11.1,Rheinisches-Revier,
50.825834,6.763969,-11.7,Rheinisches-Revier,
50.825856,6.765104,-11.3,Rheinisches-Revier,
50.825877,6.766239,-10.4,Rheinisches-Revier,
50.825899,6.767374,-10.2,Rheinisches-Revier,
50.825921,6.768509,-9.9,Rheinisches-Revier,
50.825942,6.769644,-9.5,Rheinisches-Revier,
50.825964,6.770779,-9.2,Rheinisches-Revier,
50.825986,6.771914,-8.8,Rheinisches-Revier,
50.826008,6.773049,-8.6,Rheinisches-Revier,
50.826503,6.799155,-7.8,Rheinisches-Revier,
50.826524,6.800290,-7.7,Rheinisches-Revier,
50.826546,6.801425,-7.7,Rheinisches-Revier,
50.826567,6.802560,-7.6,Rheinisches-Revier,
50.826589,6.803695,-7.1,Rheinisches-Revier,
50.826610,6.804830,-6.1,Rheinisches-Revier,
50.826631,6.805965,-5.1,Rheinisches-Revier,
50.826653,6.807100,-4.3,Rheinisches-Revier,
50.826674,6.808235,-3.5,Rheinisches-Revier,
50.826695,6.809370,-3.2,Rheinisches-Revier,
50.818999,6.399677,-5.2,Rheinisches-Revier,
50.819201,6.408753,-7.4,Rheinisches-Revier,
50.819227,6.409887,-7.2,Rheinisches-Revier,
50.819953,6.442789,-7.6,Rheinisches-Revier,
50.819978,6.443924,-7.4,Rheinisches-Revier,
50.820102,6.449597,-3.3,Rheinisches-Revier,
50.820127,6.450731,-3.5,Rheinisches-Revier,
50.820151,6.451866,-3.5,Rheinisches-Revier,
50.820201,6.454135,-3.5,Rheinisches-Revier,
50.820226,6.455270,-3.5,Rheinisches-Revier,
50.820349,6.460943,-3.6,Rheinisches-Revier,
50.820374,6.462077,-3.8,Rheinisches-Revier,
50.820399,6.463212,-4.1,Rheinisches-Revier,
50.820424,6.464346,-5.5,Rheinisches-Revier,
50.820448,6.465481,-6.7,Rheinisches-Revier,
50.820473,6.466616,-8.8,Rheinisches-Revier,
50.820497,6.467750,-9.0,Rheinisches-Revier,
50.820522,6.468885,-9.5,Rheinisches-Revier,
50.820547,6.470020,-9.6,Rheinisches-Revier,
50.820571,6.471154,-9.6,Rheinisches-Revier,
50.820596,6.472289,-8.0,Rheinisches-Revier,
50.820621,6.473423,-6.5,Rheinisches-Revier,
50.820645,6.474558,-6.9,Rheinisches-Revier,
50.820670,6.475693,-7.8,Rheinisches-Revier,
50.820694,6.476827,-7.9,Rheinisches-Revier,
50.820719,6.477962,-8.7,Rheinisches-Revier,
50.820743,6.479096,-9.8,Rheinisches-Revier,
50.820768,6.480231,-10.0,Rheinisches-Revier,
50.820890,6.485904,-10.5,Rheinisches-Revier,
50.820915,6.487039,-9.8,Rheinisches-Revier,
50.820939,6.488174,-9.2,Rheinisches-Revier,
50.820964,6.489308,-9.1,Rheinisches-Revier,
50.820988,6.490443,-8.8,Rheinisches-Revier,
50.821086,6.494981,-8.9,Rheinisches-Revier,
50.821110,6.496116,-9.1,Rheinisches-Revier,
50.821207,6.500655,-9.5,Rheinisches-Revier,
50.821232,6.501789,-9.3,Rheinisches-Revier,
50.821571,6.517675,-8.4,Rheinisches-Revier,
50.821595,6.518809,-8.7,Rheinisches-Revier,
50.821619,6.519944,-7.7,Rheinisches-Revier,
50.821643,6.521079,-7.7,Rheinisches-Revier,
50.821667,6.522213,-7.5,Rheinisches-Revier,
50.821692,6.523348,-6.9,Rheinisches-Revier,
50.821764,6.526752,-5.8,Rheinisches-Revier,
50.821788,6.527887,-6.0,Rheinisches-Revier,
50.821812,6.529021,-5.8,Rheinisches-Revier,
50.821836,6.530156,-5.7,Rheinisches-Revier,
50.821860,6.531291,-6.7,Rheinisches-Revier,
50.821884,6.532426,-7.3,Rheinisches-Revier,
50.821908,6.533560,-7.0,Rheinisches-Revier,
50.821932,6.534695,-5.3,Rheinisches-Revier,
50.821956,6.535830,-4.3,Rheinisches-Revier,
50.822004,6.538099,-4.4,Rheinisches-Revier,
50.822812,6.576680,-10.7,Rheinisches-Revier,
50.823931,6.631150,-14.8,Rheinisches-Revier,
50.823954,6.632285,-14.1,Rheinisches-Revier,
50.824046,6.636824,-17.6,Rheinisches-Revier,
50.824115,6.640229,-15.5,Rheinisches-Revier,
50.824138,6.641364,-16.6,Rheinisches-Revier,
50.824276,6.648173,-27.3,Rheinisches-Revier,
50.824299,6.649307,-28.5,Rheinisches-Revier,
50.824321,6.650442,-30.1,Rheinisches-Revier,
50.824344,6.651577,-30.4,Rheinisches-Revier,
50.824367,6.652712,-31.1,Rheinisches-Revier,
50.824572,6.662926,-36.2,Rheinisches-Revier,
50.824595,6.664061,-35.2,Rheinisches-Revier,
50.825806,6.725346,-19.3,Rheinisches-Revier,
50.826487,6.760530,-10.8,Rheinisches-Revier,
50.826509,6.761665,-12.5,Rheinisches-Revier,
50.826531,6.762800,-11.1,Rheinisches-Revier,
50.826553,6.763935,-10.6,Rheinisches-Revier,
50.826574,6.765070,-10.4,Rheinisches-Revier,
50.826596,6.766205,-10.3,Rheinisches-Revier,
50.826618,6.767340,-10.0,Rheinisches-Revier,
50.826640,6.768475,-10.2,Rheinisches-Revier,
50.826661,6.769610,-9.5,Rheinisches-Revier,
50.826683,6.770745,-8.9,Rheinisches-Revier,
50.826705,6.771880,-8.7,Rheinisches-Revier,
50.826726,6.773015,-8.7,Rheinisches-Revier,
50.826986,6.786635,-7.6,Rheinisches-Revier,
50.827201,6.797986,-7.7,Rheinisches-Revier,
50.827222,6.799121,-7.6,Rheinisches-Revier,
50.827243,6.800256,-7.7,Rheinisches-Revier,
50.827265,6.801391,-7.7,Rheinisches-Revier,
50.827286,6.802526,-7.2,Rheinisches-Revier,
50.827308,6.803661,-6.7,Rheinisches-Revier,
50.827329,6.804796,-5.7,Rheinisches-Revier,
50.827350,6.805931,-5.0,Rheinisches-Revier,
50.827372,6.807066,-4.3,Rheinisches-Revier,
50.827393,6.808201,-3.4,Rheinisches-Revier,
50.818465,6.344047,12.5,Rheinisches-Revier,
50.820222,6.422328,-9.8,Rheinisches-Revier,
50.820247,6.423462,-9.7,Rheinisches-Revier,
50.820272,6.424597,-9.2,Rheinisches-Revier,
50.820870,6.451827,-3.5,Rheinisches-Revier,
50.820944,6.455231,-3.8,Rheinisches-Revier,
50.821019,6.458634,-4.7,Rheinisches-Revier,
50.821043,6.459769,-4.9,Rheinisches-Revier,
50.821068,6.460904,-4.0,Rheinisches-Revier,
50.821093,6.462038,-4.5,Rheinisches-Revier,
50.821118,6.463173,-5.4,Rheinisches-Revier,
50.821142,6.464308,-6.5,Rheinisches-Revier,
50.821167,6.465442,-8.3,Rheinisches-Revier,
50.821192,6.466577,-9.1,Rheinisches-Revier,
50.821216,6.467711,-9.7,Rheinisches-Revier,
50.821241,6.468846,-10.3,Rheinisches-Revier,
50.821265,6.469981,-10.2,Rheinisches-Revier,
50.821290,6.471115,-10.2,Rheinisches-Revier,
50.821315,6.472250,-8.5,Rheinisches-Revier,
50.821339,6.473385,-6.8,Rheinisches-Revier,
50.821364,6.474519,-7.3,Rheinisches-Revier,
50.821388,6.475654,-7.9,Rheinisches-Revier,
50.821413,6.476788,-8.4,Rheinisches-Revier,
50.821438,6.477923,-8.9,Rheinisches-Revier,
50.821462,6.479058,-9.9,Rheinisches-Revier,
50.821487,6.480192,-10.5,Rheinisches-Revier,
50.821511,6.481327,-10.8,Rheinisches-Revier,
50.821536,6.482462,-11.2,Rheinisches-Revier,
50.821585,6.484731,-10.5,Rheinisches-Revier,
50.821609,6.485866,-10.2,Rheinisches-Revier,
50.821633,6.487000,-9.9,Rheinisches-Revier,
50.821707,6.490404,-8.7,Rheinisches-Revier,
50.821829,6.496078,-9.6,Rheinisches-Revier,
50.821853,6.497212,-9.8,Rheinisches-Revier,
50.821926,6.500616,-9.2,Rheinisches-Revier,
50.821950,6.501751,-9.9,Rheinisches-Revier,
50.822290,6.517636,-8.3,Rheinisches-Revier,
50.822314,6.518771,-8.2,Rheinisches-Revier,
50.822338,6.519906,-8.4,Rheinisches-Revier,
50.822362,6.521041,-7.7,Rheinisches-Revier,
